,Date,Close
273,2000-06-02,86.875
274,2000-06-05,84.5
275,2000-06-06,83.125
276,2000-06-07,86.6875
277,2000-06-08,85.0625
278,2000-06-09,83.25
279,2000-06-12,83.3125
280,2000-06-13,85.125
281,2000-06-14,89.9375
282,2000-06-15,90.25
283,2000-06-16,89.9375
284,2000-06-19,91.625
285,2000-06-20,89.0
286,2000-06-21,86.625
287,2000-06-22,84.25
288,2000-06-23,86.0
289,2000-06-26,87.75
290,2000-06-27,88.3125
291,2000-06-28,89.875
292,2000-06-29,92.625
293,2000-06-30,94.78125
294,2000-07-03,94.9375
295,2000-07-05,95.9375
296,2000-07-06,93.1875
297,2000-07-07,94.9375
298,2000-07-10,97.6875
299,2000-07-11,98.5
300,2000-07-12,101.9375
301,2000-07-13,104.25
302,2000-07-14,104.1875
303,2000-07-17,100.0
304,2000-07-18,103.875
305,2000-07-19,100.75
306,2000-07-20,103.6875
307,2000-07-21,104.25
308,2000-07-24,105.375
309,2000-07-25,106.0
310,2000-07-26,105.9375
311,2000-07-27,100.0
312,2000-07-28,98.5
313,2000-07-31,98.6875
314,2000-08-01,100.625
315,2000-08-02,102.125
316,2000-08-03,105.625
317,2000-08-04,111.25
318,2000-08-07,114.0625
319,2000-08-08,113.0
320,2000-08-09,114.9375
321,2000-08-10,112.0
322,2000-08-11,119.875
323,2000-08-14,120.75
324,2000-08-15,118.1875
325,2000-08-16,113.0
326,2000-08-17,118.625
327,2000-08-18,117.0
328,2000-08-21,117.8125
329,2000-08-22,119.875
330,2000-08-23,119.0
331,2000-08-24,118.25
332,2000-08-25,119.375
333,2000-08-28,122.4375
334,2000-08-29,127.4375
335,2000-08-30,123.6875
336,2000-08-31,129.5
337,2000-09-01,129.625
338,2000-09-05,128.8125
339,2000-09-06,128.125
340,2000-09-07,128.6875
341,2000-09-08,124.25
342,2000-09-11,132.0
343,2000-09-12,131.3125
344,2000-09-13,128.5
345,2000-09-14,129.0
346,2000-09-15,124.875
347,2000-09-18,118.5625
348,2000-09-19,119.9375
349,2000-09-20,118.0
350,2000-09-21,113.25
351,2000-09-22,114.875
352,2000-09-25,116.5
353,2000-09-26,110.875
354,2000-09-27,107.0625
355,2000-09-28,113.0
356,2000-09-29,114.0625
357,2000-10-02,115.375
358,2000-10-03,113.875
359,2000-10-04,109.4375
360,2000-10-05,114.875
361,2000-10-06,108.875
362,2000-10-09,105.25
363,2000-10-10,102.6875
364,2000-10-11,104.0
365,2000-10-12,94.3125
366,2000-10-13,101.5
367,2000-10-16,103.625
368,2000-10-17,99.25
369,2000-10-18,98.0
370,2000-10-19,100.5625
371,2000-10-20,104.9375
372,2000-10-23,102.4375
373,2000-10-24,101.125
374,2000-10-25,96.1875
375,2000-10-26,92.9375
376,2000-10-27,93.0
377,2000-10-30,96.5
378,2000-10-31,99.8125
379,2000-11-01,96.6875
380,2000-11-02,99.25
381,2000-11-03,100.4375
382,2000-11-06,96.0625
383,2000-11-07,93.75
384,2000-11-08,92.4375
385,2000-11-09,91.875
386,2000-11-10,89.1875
387,2000-11-13,86.375
388,2000-11-14,88.875
389,2000-11-15,90.0625
390,2000-11-16,91.4375
391,2000-11-17,88.0625
392,2000-11-20,83.0
393,2000-11-21,84.1875
394,2000-11-22,79.9375
395,2000-11-24,81.5
396,2000-11-27,82.5
397,2000-11-28,80.5
398,2000-11-29,82.875
399,2000-11-30,82.125
400,2000-12-01,82.0
401,2000-12-04,81.75
402,2000-12-05,88.75
403,2000-12-06,87.75
404,2000-12-07,85.875
405,2000-12-08,91.875
406,2000-12-11,96.0
407,2000-12-12,92.4375
408,2000-12-13,94.0625
409,2000-12-14,87.4375
410,2000-12-15,86.6875
411,2000-12-18,85.9375
412,2000-12-19,89.375
413,2000-12-20,90.0
414,2000-12-21,93.8125
415,2000-12-22,98.8125
416,2000-12-26,101.8125
417,2000-12-27,101.875
418,2000-12-28,107.125
419,2000-12-29,106.9375
420,2001-01-02,100.25
421,2001-01-03,115.5
422,2001-01-04,112.75
423,2001-01-05,107.875
424,2001-01-08,106.375
425,2001-01-09,104.75
426,2001-01-10,108.5
427,2001-01-11,110.5
428,2001-01-12,108.75
429,2001-01-16,110.0
430,2001-01-17,110.0
431,2001-01-18,107.5
432,2001-01-19,110.9375
433,2001-01-22,113.125
434,2001-01-23,116.0
435,2001-01-24,117.875
436,2001-01-25,113.5625
437,2001-01-26,114.6875
438,2001-01-29,115.910004
439,2001-01-30,118.620003
440,2001-01-31,113.75
441,2001-02-01,118.199997
442,2001-02-02,113.959999
443,2001-02-05,112.099998
444,2001-02-06,108.949997
445,2001-02-07,105.199997
446,2001-02-08,105.949997
447,2001-02-09,107.75
448,2001-02-12,109.5
449,2001-02-13,105.900002
450,2001-02-14,104.25
451,2001-02-15,107.199997
452,2001-02-16,101.5
453,2001-02-20,96.0
454,2001-02-21,94.400002
455,2001-02-22,97.199997
456,2001-02-23,96.040001
457,2001-02-26,98.300003
458,2001-02-27,98.339996
459,2001-02-28,91.75
460,2001-03-01,91.610001
461,2001-03-02,91.400002
462,2001-03-05,92.150002
463,2001-03-06,95.349998
464,2001-03-07,94.949997
465,2001-03-08,91.75
466,2001-03-09,87.0
467,2001-03-12,82.489998
468,2001-03-13,87.510002
469,2001-03-14,83.910004
470,2001-03-15,87.949997
471,2001-03-16,87.550003
472,2001-03-19,90.940002
473,2001-03-20,87.059998
474,2001-03-21,85.0
475,2001-03-22,85.910004
476,2001-03-23,89.809998
477,2001-03-26,89.239998
478,2001-03-27,93.5
479,2001-03-28,87.25
480,2001-03-29,88.099998
481,2001-03-30,85.099998
482,2001-04-02,84.160004
483,2001-04-03,81.309998
484,2001-04-04,77.529999
485,2001-04-05,86.0
486,2001-04-06,84.199997
487,2001-04-09,84.0
488,2001-04-10,87.809998
489,2001-04-11,91.300003
490,2001-04-12,94.0
491,2001-04-16,91.779999
492,2001-04-17,93.099998
493,2001-04-18,99.650002
494,2001-04-19,97.690002
495,2001-04-20,95.660004
496,2001-04-23,92.959999
497,2001-04-24,91.400002
498,2001-04-25,92.82
499,2001-04-26,92.489998
500,2001-04-27,92.940002
501,2001-04-30,91.099998
502,2001-05-01,92.650002
503,2001-05-02,98.0
504,2001-05-03,96.0
505,2001-05-04,97.199997
506,2001-05-07,96.010002
507,2001-05-08,95.25
508,2001-05-09,94.660004
509,2001-05-10,94.510002
510,2001-05-11,92.849998
511,2001-05-14,94.099998
512,2001-05-15,94.849998
513,2001-05-16,99.949997
514,2001-05-17,97.949997
515,2001-05-18,97.25
516,2001-05-21,101.900002
517,2001-05-22,103.290001
518,2001-05-23,99.300003
519,2001-05-24,99.849998
520,2001-05-25,97.959999
521,2001-05-29,96.879997
522,2001-05-30,94.760002
523,2001-05-31,95.099998
524,2001-06-01,96.699997
525,2001-06-04,96.510002
526,2001-06-05,97.349998
527,2001-06-06,95.540001
528,2001-06-07,96.900002
529,2001-06-08,95.360001
530,2001-06-11,92.010002
531,2001-06-12,91.860001
532,2001-06-13,89.160004
533,2001-06-14,87.010002
534,2001-06-15,89.290001
535,2001-06-18,88.650002
536,2001-06-19,88.18
537,2001-06-20,88.400002
538,2001-06-21,93.0
539,2001-06-22,92.099998
540,2001-06-25,90.949997
541,2001-06-26,90.300003
542,2001-06-27,87.5
543,2001-06-28,86.599998
544,2001-06-29,85.800003
545,2001-07-02,84.599998
546,2001-07-03,84.0
547,2001-07-05,84.0
548,2001-07-06,83.099998
549,2001-07-09,81.910004
550,2001-07-10,81.599998
551,2001-07-11,81.599998
552,2001-07-12,86.550003
553,2001-07-13,86.150002
554,2001-07-16,83.400002
555,2001-07-17,85.849998
556,2001-07-18,84.0
557,2001-07-19,83.0
558,2001-07-20,82.949997
559,2001-07-23,81.739998
560,2001-07-24,81.849998
561,2001-07-25,83.199997
562,2001-07-26,84.639999
563,2001-07-27,84.82
564,2001-07-30,82.690002
565,2001-07-31,83.160004
566,2001-08-01,85.349998
567,2001-08-02,86.300003
568,2001-08-03,85.5
569,2001-08-06,83.949997
570,2001-08-07,83.540001
571,2001-08-08,81.800003
572,2001-08-09,80.050003
573,2001-08-10,80.800003
574,2001-08-13,82.199997
575,2001-08-14,81.300003
576,2001-08-15,81.849998
577,2001-08-16,81.099998
578,2001-08-17,77.25
579,2001-08-20,77.839996
580,2001-08-21,75.400002
581,2001-08-22,77.5
582,2001-08-23,77.699997
583,2001-08-24,81.300003
584,2001-08-27,81.900002
585,2001-08-28,81.050003
586,2001-08-29,80.800003
587,2001-08-30,79.610001
588,2001-08-31,80.099998
589,2001-09-04,79.620003
590,2001-09-05,78.550003
591,2001-09-06,77.099998
592,2001-09-07,74.480003
593,2001-09-10,76.199997
594,2001-09-17,69.400002
595,2001-09-18,67.5
596,2001-09-19,67.510002
597,2001-09-20,65.75
598,2001-09-21,67.690002
599,2001-09-24,70.510002
600,2001-09-25,70.029999
601,2001-09-26,69.849998
602,2001-09-27,68.900002
603,2001-09-28,71.349998
604,2001-10-01,73.5
605,2001-10-02,73.599998
606,2001-10-03,76.690002
607,2001-10-04,79.0
608,2001-10-05,76.25
609,2001-10-08,75.300003
610,2001-10-09,77.93
611,2001-10-10,80.709999
612,2001-10-11,83.849998
613,2001-10-12,82.800003
614,2001-10-15,84.400002
615,2001-10-16,84.25
616,2001-10-17,82.07
617,2001-10-18,81.410004
618,2001-10-19,79.75
619,2001-10-22,81.599998
620,2001-10-23,81.599998
621,2001-10-24,80.5
622,2001-10-25,81.400002
623,2001-10-26,83.120003
624,2001-10-29,80.849998
625,2001-10-30,80.050003
626,2001-10-31,78.160004
627,2001-11-01,80.699997
628,2001-11-02,82.25
629,2001-11-05,84.709999
630,2001-11-06,86.5
631,2001-11-07,87.5
632,2001-11-08,86.699997
633,2001-11-09,86.860001
634,2001-11-12,88.099998
635,2001-11-13,91.050003
636,2001-11-14,91.5
637,2001-11-15,88.699997
638,2001-11-16,87.75
639,2001-11-19,90.550003
640,2001-11-20,89.75
641,2001-11-21,88.150002
642,2001-11-23,90.150002
643,2001-11-26,91.440002
644,2001-11-27,90.0
645,2001-11-28,86.809998
646,2001-11-29,89.349998
647,2001-11-30,89.0
648,2001-12-03,86.010002
649,2001-12-04,87.16999799999999
650,2001-12-05,92.400002
651,2001-12-06,93.900002
652,2001-12-07,91.610001
653,2001-12-10,91.349998
654,2001-12-11,91.82
655,2001-12-12,92.730003
656,2001-12-13,91.0
657,2001-12-14,89.660004
658,2001-12-17,89.139999
659,2001-12-18,90.800003
660,2001-12-19,94.410004
661,2001-12-20,92.309998
662,2001-12-21,92.309998
663,2001-12-24,92.470001
664,2001-12-26,92.800003
665,2001-12-27,92.120003
666,2001-12-28,93.269997
667,2001-12-31,92.75
668,2002-01-02,91.07
669,2002-01-03,92.449997
670,2002-01-04,96.75
671,2002-01-07,95.75
672,2002-01-08,92.5
673,2002-01-09,93.75
674,2002-01-10,93.0
675,2002-01-11,91.150002
676,2002-01-14,89.970001
677,2002-01-15,89.900002
678,2002-01-16,88.629997
679,2002-01-17,89.860001
680,2002-01-18,89.209999
681,2002-01-22,86.980003
682,2002-01-23,87.25
683,2002-01-24,85.5
684,2002-01-25,87.300003
685,2002-01-28,87.849998
686,2002-01-29,84.480003
687,2002-01-30,86.0
688,2002-01-31,86.980003
689,2002-02-01,85.400002
690,2002-02-04,82.5
691,2002-02-05,81.040001
692,2002-02-06,81.900002
693,2002-02-07,81.110001
694,2002-02-08,83.800003
695,2002-02-11,84.849998
696,2002-02-12,83.5
697,2002-02-13,84.58000200000001
698,2002-02-14,85.110001
699,2002-02-15,82.760002
700,2002-02-19,78.519997
701,2002-02-20,80.599998
702,2002-02-21,79.470001
703,2002-02-22,79.0
704,2002-02-25,81.959999
705,2002-02-26,81.400002
706,2002-02-27,80.889999
707,2002-02-28,80.940002
708,2002-03-01,83.470001
709,2002-03-04,89.099998
710,2002-03-05,89.519997
711,2002-03-06,90.870003
712,2002-03-07,89.959999
713,2002-03-08,90.290001
714,2002-03-11,90.699997
715,2002-03-12,89.800003
716,2002-03-13,88.0
717,2002-03-14,88.400002
718,2002-03-15,90.0
719,2002-03-18,89.199997
720,2002-03-19,91.050003
721,2002-03-20,89.849998
722,2002-03-21,90.349998
723,2002-03-22,89.730003
724,2002-03-25,88.029999
725,2002-03-26,88.849998
726,2002-03-27,89.300003
727,2002-03-28,90.25
728,2002-04-01,88.470001
729,2002-04-02,87.529999
730,2002-04-03,86.459999
731,2002-04-04,86.550003
732,2002-04-05,86.150002
733,2002-04-08,86.059998
734,2002-04-09,84.599998
735,2002-04-10,84.489998
736,2002-04-11,81.239998
737,2002-04-12,83.0
738,2002-04-15,81.599998
739,2002-04-16,84.589996
740,2002-04-17,85.050003
741,2002-04-18,84.519997
742,2002-04-19,86.309998
743,2002-04-22,84.099998
744,2002-04-23,81.599998
745,2002-04-24,79.489998
746,2002-04-25,77.209999
747,2002-04-26,79.150002
748,2002-04-29,78.5
749,2002-04-30,78.75
750,2002-05-01,79.209999
751,2002-05-02,80.709999
752,2002-05-03,78.550003
753,2002-05-06,75.160004
754,2002-05-07,74.849998
755,2002-05-08,79.5
756,2002-05-09,78.639999
757,2002-05-10,76.75
758,2002-05-13,78.110001
759,2002-05-14,79.300003
760,2002-05-15,79.459999
761,2002-05-16,80.050003
762,2002-05-17,80.5
763,2002-05-20,80.239998
764,2002-05-21,79.199997
765,2002-05-22,78.199997
766,2002-05-23,79.16999799999999
767,2002-05-24,78.190002
768,2002-05-28,76.900002
769,2002-05-29,76.150002
770,2002-05-30,75.08000200000001
771,2002-05-31,75.449997
772,2002-06-03,73.790001
773,2002-06-04,73.800003
774,2002-06-05,75.75
775,2002-06-06,73.949997
776,2002-06-07,73.949997
777,2002-06-10,74.739998
778,2002-06-11,72.099998
779,2002-06-12,72.5
780,2002-06-13,71.300003
781,2002-06-14,72.849998
782,2002-06-17,75.339996
783,2002-06-18,75.779999
784,2002-06-19,74.449997
785,2002-06-20,72.699997
786,2002-06-21,70.550003
787,2002-06-24,71.449997
788,2002-06-25,71.349998
789,2002-06-26,70.800003
790,2002-06-27,73.0
791,2002-06-28,73.349998
792,2002-07-01,71.139999
793,2002-07-02,70.699997
794,2002-07-03,70.199997
795,2002-07-05,73.949997
796,2002-07-08,73.599998
797,2002-07-09,70.910004
798,2002-07-10,71.550003
799,2002-07-11,73.25
800,2002-07-12,73.150002
801,2002-07-15,72.949997
802,2002-07-16,72.650002
803,2002-07-17,74.480003
804,2002-07-18,75.599998
805,2002-07-19,77.0
806,2002-07-22,72.0
807,2002-07-23,67.730003
808,2002-07-24,70.849998
809,2002-07-25,69.309998
810,2002-07-26,69.58000200000001
811,2002-07-29,72.699997
812,2002-07-30,73.900002
813,2002-07-31,73.150002
814,2002-08-01,71.989998
815,2002-08-02,70.489998
816,2002-08-05,68.050003
817,2002-08-06,69.900002
818,2002-08-07,70.949997
819,2002-08-08,74.300003
820,2002-08-09,75.449997
821,2002-08-12,75.349998
822,2002-08-13,74.790001
823,2002-08-14,78.5
824,2002-08-15,79.550003
825,2002-08-16,79.529999
826,2002-08-19,81.5
827,2002-08-20,80.510002
828,2002-08-21,79.879997
829,2002-08-22,79.910004
830,2002-08-23,78.300003
831,2002-08-26,79.75
832,2002-08-27,79.099998
833,2002-08-28,77.08000200000001
834,2002-08-29,77.379997
835,2002-08-30,77.300003
836,2002-09-03,73.75
837,2002-09-04,75.5
838,2002-09-05,72.889999
839,2002-09-06,72.339996
840,2002-09-09,74.300003
841,2002-09-10,73.410004
842,2002-09-11,73.690002
843,2002-09-12,72.199997
844,2002-09-13,73.0
845,2002-09-16,72.599998
846,2002-09-17,70.870003
847,2002-09-18,70.410004
848,2002-09-19,67.150002
849,2002-09-20,67.360001
850,2002-09-23,65.66999799999999
851,2002-09-24,66.309998
852,2002-09-25,67.449997
853,2002-09-26,68.040001
854,2002-09-27,66.129997
855,2002-09-30,66.029999
856,2002-10-01,68.449997
857,2002-10-02,65.550003
858,2002-10-03,62.900002
859,2002-10-04,62.049999
860,2002-10-07,59.529999
861,2002-10-08,61.599998
862,2002-10-09,59.279999
863,2002-10-10,61.080002
864,2002-10-11,64.199997
865,2002-10-14,65.300003
866,2002-10-15,70.0
867,2002-10-16,68.0
868,2002-10-17,72.480003
869,2002-10-18,70.550003
870,2002-10-21,74.699997
871,2002-10-22,72.5
872,2002-10-23,74.269997
873,2002-10-24,72.5
874,2002-10-25,73.989998
875,2002-10-28,73.58000200000001
876,2002-10-29,72.370003
877,2002-10-30,72.360001
878,2002-10-31,71.599998
879,2002-11-01,73.449997
880,2002-11-04,75.959999
881,2002-11-05,76.739998
882,2002-11-06,76.550003
883,2002-11-07,74.050003
884,2002-11-08,73.08000200000001
885,2002-11-11,71.779999
886,2002-11-12,72.07
887,2002-11-13,72.489998
888,2002-11-14,74.989998
889,2002-11-15,75.25
890,2002-11-18,75.41999799999999
891,2002-11-19,75.08000200000001
892,2002-11-20,77.410004
893,2002-11-21,79.949997
894,2002-11-22,79.110001
895,2002-11-25,79.0
896,2002-11-26,76.83000200000001
897,2002-11-27,79.639999
898,2002-11-29,78.870003
899,2002-12-02,78.779999
900,2002-12-03,78.5
901,2002-12-04,76.349998
902,2002-12-05,74.449997
903,2002-12-06,74.5
904,2002-12-09,73.449997
905,2002-12-10,74.0
906,2002-12-11,73.470001
907,2002-12-12,74.230003
908,2002-12-13,73.099998
909,2002-12-16,74.529999
910,2002-12-17,74.690002
911,2002-12-18,73.699997
912,2002-12-19,70.300003
913,2002-12-20,71.860001
914,2002-12-23,70.650002
915,2002-12-24,69.370003
916,2002-12-26,69.550003
917,2002-12-27,67.91999799999999
918,2002-12-30,68.139999
919,2002-12-31,68.099998
920,2003-01-02,69.650002
921,2003-01-03,70.379997
922,2003-01-06,73.0
923,2003-01-07,72.699997
924,2003-01-08,70.91999799999999
925,2003-01-09,73.720001
926,2003-01-10,74.91999799999999
927,2003-01-13,74.41999799999999
928,2003-01-14,74.699997
929,2003-01-15,73.510002
930,2003-01-16,73.620003
931,2003-01-17,72.58000200000001
932,2003-01-21,71.0
933,2003-01-22,70.25
934,2003-01-23,71.91999799999999
935,2003-01-24,69.150002
936,2003-01-27,68.400002
937,2003-01-28,69.050003
938,2003-01-29,69.510002
939,2003-01-30,67.400002
940,2003-01-31,68.099998
941,2003-02-03,69.25
942,2003-02-04,67.519997
943,2003-02-05,67.410004
944,2003-02-06,66.650002
945,2003-02-07,65.699997
946,2003-02-10,65.739998
947,2003-02-11,65.050003
948,2003-02-12,64.300003
949,2003-02-13,64.91999799999999
950,2003-02-14,66.699997
951,2003-02-18,68.0
952,2003-02-19,68.230003
953,2003-02-20,67.739998
954,2003-02-21,68.5
955,2003-02-24,66.199997
956,2003-02-25,66.589996
957,2003-02-26,66.480003
958,2003-02-27,67.690002
959,2003-02-28,69.449997
960,2003-03-03,68.019997
961,2003-03-04,65.690002
962,2003-03-05,66.300003
963,2003-03-06,65.599998
964,2003-03-07,66.68
965,2003-03-10,64.339996
966,2003-03-11,62.950001
967,2003-03-12,62.849998
968,2003-03-13,66.779999
969,2003-03-14,66.620003
970,2003-03-17,68.900002
971,2003-03-18,69.58000200000001
972,2003-03-19,70.269997
973,2003-03-20,70.08000200000001
974,2003-03-21,72.099998
975,2003-03-24,69.91999799999999
976,2003-03-25,70.690002
977,2003-03-26,71.050003
978,2003-03-27,70.58000200000001
979,2003-03-28,70.110001
980,2003-03-31,68.08000200000001
981,2003-04-01,69.620003
982,2003-04-02,72.400002
983,2003-04-03,72.349998
984,2003-04-04,72.059998
985,2003-04-07,72.309998
986,2003-04-08,72.699997
987,2003-04-09,71.910004
988,2003-04-10,72.349998
989,2003-04-11,72.41999799999999
990,2003-04-14,74.489998
991,2003-04-15,76.540001
992,2003-04-16,75.199997
993,2003-04-17,76.099998
994,2003-04-21,76.349998
995,2003-04-22,78.33000200000001
996,2003-04-23,78.43
997,2003-04-24,77.349998
998,2003-04-25,75.870003
999,2003-04-28,76.510002
1000,2003-04-29,76.449997
1001,2003-04-30,75.900002
1002,2003-05-01,75.33000200000001
1003,2003-05-02,76.599998
1004,2003-05-05,76.489998
1005,2003-05-06,77.199997
1006,2003-05-07,77.199997
1007,2003-05-08,74.059998
1008,2003-05-09,75.0
1009,2003-05-12,75.489998
1010,2003-05-13,74.949997
1011,2003-05-14,74.949997
1012,2003-05-15,76.099998
1013,2003-05-16,76.699997
1014,2003-05-19,74.349998
1015,2003-05-20,74.449997
1016,2003-05-21,75.099998
1017,2003-05-22,76.029999
