,Date,Close
112,1999-10-13,-1.453211189595542
113,1999-10-14,-1.429698661743987
114,1999-10-15,-1.4826018494099855
115,1999-10-18,-1.4943581133357628
116,1999-10-19,-1.4679065195027639
117,1999-10-20,-1.4355767937068757
118,1999-10-21,-1.4341072607161536
119,1999-10-22,-1.347404814263545
120,1999-10-25,-1.3826736060408775
121,1999-10-26,-1.4341072607161536
122,1999-10-27,-1.3738564080965443
123,1999-10-28,-1.1945733832284386
124,1999-10-29,-1.2180859110799935
125,1999-11-01,-1.25629376883877
126,1999-11-02,-1.247476570894437
127,1999-11-03,-1.270989098745992
128,1999-11-04,-1.238659372950104
129,1999-11-05,-1.15489599247894
130,1999-11-08,-1.1710608553768838
131,1999-11-09,-1.197512449209883
132,1999-11-10,-1.1960429162191608
133,1999-11-11,-1.163713190423273
134,1999-11-12,-1.0123512923788887
135,1999-11-15,-1.0534982161191095
136,1999-11-16,-0.9403441758335019
137,1999-11-17,-1.0167598913510552
138,1999-11-18,-1.0020645614438333
139,1999-11-19,-1.0079426934067222
140,1999-11-22,-1.0138208253696108
141,1999-11-23,-1.0593763480819982
142,1999-11-24,-1.07407167798922
143,1999-11-26,-1.0696630790170536
144,1999-11-29,-1.1357920635995515
145,1999-11-30,-1.1210967336923299
146,1999-12-01,-1.0961146728500528
147,1999-12-02,-1.065254480044887
148,1999-12-03,-1.0285161552768325
149,1999-12-06,-1.0770107439706644
150,1999-12-07,-0.9844301655551673
151,1999-12-08,-1.006473160416
152,1999-12-09,-1.006473160416
153,1999-12-10,-0.9594481047128902
154,1999-12-13,-0.957978571722168
155,1999-12-14,-1.0358638202304435
156,1999-12-15,-1.0196989573324995
157,1999-12-16,-1.04027241920261
158,1999-12-17,-1.0020645614438333
159,1999-12-20,-0.9623871706943345
160,1999-12-21,-0.9844301655551673
161,1999-12-22,-1.0138208253696108
162,1999-12-23,-0.982960632564445
163,1999-12-27,-0.957978571722168
164,1999-12-28,-0.8889105211582257
165,1999-12-29,-0.8183729376035611
166,1999-12-30,-0.7199142272251752
167,1999-12-31,-0.6728891715220655
168,2000-01-03,-0.8110252726499503
169,2000-01-04,-0.9418137088242241
170,2000-01-05,-1.032924754248999
171,2000-01-06,-0.9535699727500014
172,2000-01-07,-0.9462223077963906
173,2000-01-10,-0.9036058510654474
174,2000-01-11,-0.8933191201303922
175,2000-01-12,-0.9036058510654474
176,2000-01-13,-0.9006667850840031
177,2000-01-14,-0.8742151912510039
178,2000-01-18,-0.8448245314365603
179,2000-01-19,-0.8286596685386164
180,2000-01-20,-0.8668675262973929
181,2000-01-21,-0.8727456582602817
182,2000-01-24,-0.9653262366757789
183,2000-01-25,-0.9153621149912249
184,2000-01-26,-0.8124948056406724
185,2000-01-27,-0.7948604097520062
186,2000-01-28,-0.841885465455116
187,2000-01-31,-0.7331400241416748
188,2000-02-01,-0.7419572220860079
189,2000-02-02,-0.7448962880674522
190,2000-02-03,-0.8800933232138926
191,2000-02-04,-0.8962581861118365
192,2000-02-07,-0.8712761252695596
193,2000-02-08,-0.7845736788169511
194,2000-02-09,-0.8477635974180047
195,2000-02-10,-0.850702663399449
196,2000-02-11,-0.8859714551767813
197,2000-02-14,-0.8536417293808934
198,2000-02-15,-0.8536417293808934
199,2000-02-16,-0.9374051098520575
200,2000-02-17,-0.9565090387314459
201,2000-02-18,-0.9873692315366116
202,2000-02-22,-0.9697348356479455
203,2000-02-23,-0.8712761252695596
204,2000-02-24,-0.7801650798447844
205,2000-02-25,-0.7889822777891176
206,2000-02-28,-0.8183729376035611
207,2000-02-29,-0.7125665622715643
208,2000-03-01,-0.6596633746055659
209,2000-03-02,-0.6243945828282337
210,2000-03-03,-0.47744128375601586
211,2000-03-06,-0.44952015693229447
212,2000-03-07,-0.4215990301085731
213,2000-03-08,-0.49507567964468197
214,2000-03-09,-0.36722630945185253
215,2000-03-10,-0.2481941372033561
216,2000-03-13,-0.2922801269250214
217,2000-03-14,-0.42453809609001747
218,2000-03-15,-0.4524592229137388
219,2000-03-16,-0.4583373548766275
220,2000-03-17,-0.148265893834248
221,2000-03-20,-0.22027301037963473
222,2000-03-21,-0.10711897009402703
223,2000-03-22,-0.13283579743166513
224,2000-03-23,-0.08948457420536089
225,2000-03-24,-0.035111853548640305
226,2000-03-27,-0.2540722691662448
227,2000-03-28,-0.22468160935180126
228,2000-03-29,-0.2026386144909686
229,2000-03-30,-0.3745739744054634
230,2000-03-31,-0.41278183216424
231,2000-04-03,-0.4069037002013513
232,2000-04-04,-0.5773695271251239
233,2000-04-05,-0.5964734560045123
234,2000-04-06,-0.3951474362755739
235,2000-04-07,-0.47744128375601586
236,2000-04-10,-0.37016537543329686
237,2000-04-11,-0.42306856309929525
238,2000-04-12,-0.6170469178746227
239,2000-04-13,-0.6479071106797885
240,2000-04-14,-0.9418137088242241
241,2000-04-17,-0.8301292015293386
242,2000-04-18,-0.6831759024571208
243,2000-04-19,-0.7228532932066195
244,2000-04-20,-0.7992690087241728
245,2000-04-24,-0.8448245314365603
246,2000-04-25,-0.6052906539488453
247,2000-04-26,-0.6655415065684547
248,2000-04-27,-0.6493766436705106
249,2000-04-28,-0.6949321663828982
250,2000-05-01,-0.6067601869395675
251,2000-05-02,-0.7008102983457869
252,2000-05-03,-0.7448962880674522
253,2000-05-04,-0.766939282928285
254,2000-05-05,-0.7742869478818958
255,2000-05-08,-0.8345378005015051
256,2000-05-09,-0.8742151912510039
257,2000-05-10,-0.9726739016293898
258,2000-05-11,-0.9858996985458894
259,2000-05-12,-0.9175664144773081
260,2000-05-15,-0.8404159324643938
261,2000-05-16,-0.8771542572324482
262,2000-05-17,-0.8962581861118365
263,2000-05-18,-0.883032389195337
264,2000-05-19,-0.8991972520932809
265,2000-05-22,-0.9594481047128902
266,2000-05-23,-0.9403441758335019
267,2000-05-24,-1.006473160416
268,2000-05-25,-1.1710608553768838
269,2000-05-26,-1.246007037903715
270,2000-05-30,-1.1945733832284386
271,2000-05-31,-1.1578350584603843
272,2000-06-01,-1.0917060738778863
273,2000-06-02,-0.8448245314365603
274,2000-06-05,-0.9006667850840031
275,2000-06-06,-0.932996510879891
276,2000-06-07,-0.8492331304087268
277,2000-06-08,-0.8874409881675035
278,2000-06-09,-0.9300574448984467
279,2000-06-12,-0.9285879119077245
280,2000-06-13,-0.8859714551767813
281,2000-06-14,-0.7728174148911736
282,2000-06-15,-0.7654697499375627
283,2000-06-16,-0.7728174148911736
284,2000-06-19,-0.7331400241416748
285,2000-06-20,-0.7948604097520062
286,2000-06-21,-0.850702663399449
287,2000-06-22,-0.9065449170468918
288,2000-06-23,-0.8653979933066708
289,2000-06-26,-0.8242510695664498
290,2000-06-27,-0.8110252726499503
291,2000-06-28,-0.7742869478818958
292,2000-06-29,-0.70962749629012
293,2000-06-30,-0.6589286081102048
294,2000-07-03,-0.6552547756333994
295,2000-07-05,-0.6317422477818445
296,2000-07-06,-0.6964016993736204
297,2000-07-07,-0.6552547756333994
298,2000-07-10,-0.5905953240416235
299,2000-07-11,-0.5714913951622352
300,2000-07-12,-0.49066708067251547
301,2000-07-13,-0.43629436001579486
302,2000-07-14,-0.437763893006517
303,2000-07-17,-0.536222603384903
304,2000-07-18,-0.4451115579601279
305,2000-07-19,-0.5185882074962368
306,2000-07-20,-0.44952015693229447
307,2000-07-21,-0.43629436001579486
308,2000-07-24,-0.4098427661827957
309,2000-07-25,-0.3951474362755739
310,2000-07-26,-0.3966169692662961
311,2000-07-27,-0.536222603384903
312,2000-07-28,-0.5714913951622352
313,2000-07-31,-0.5670827961900687
314,2000-08-01,-0.5215272734776812
315,2000-08-02,-0.4862584817003489
316,2000-08-03,-0.40396463421990697
317,2000-08-04,-0.2717066650549109
318,2000-08-07,-0.20557768047241295
319,2000-08-08,-0.23055974131468995
320,2000-08-09,-0.18500421860230246
321,2000-08-10,-0.2540722691662448
322,2000-08-11,-0.0689111123352504
323,2000-08-14,-0.04833765046513991
324,2000-08-15,-0.1085885030847492
325,2000-08-16,-0.23055974131468995
326,2000-08-17,-0.09830177214969396
327,2000-08-18,-0.13650962990847057
328,2000-08-21,-0.11740570102908227
329,2000-08-22,-0.0689111123352504
330,2000-08-23,-0.08948457420536089
331,2000-08-24,-0.10711897009402703
332,2000-08-25,-0.08066737626102782
333,2000-08-28,-0.008660259715641105
334,2000-08-29,0.10890237954213312
335,2000-08-30,0.020730400098802452
336,2000-08-31,0.157396968235965
337,2000-09-01,0.16033603421740936
338,2000-09-05,0.14123210533802105
339,2000-09-06,0.12506724244007708
340,2000-09-07,0.1382930393565767
341,2000-09-08,0.03395619701530205
342,2000-09-11,0.2161782878648521
343,2000-09-12,0.20001342496690816
344,2000-09-13,0.13388444038441016
345,2000-09-14,0.14564070431018758
346,2000-09-15,0.048651526922523836
347,2000-09-18,-0.09977130514041613
348,2000-09-19,-0.06744157934452823
349,2000-09-20,-0.11299710205691574
350,2000-09-21,-0.22468160935180126
351,2000-09-22,-0.18647375159302462
352,2000-09-25,-0.148265893834248
353,2000-09-26,-0.28052386299924403
354,2000-09-27,-0.37016537543329686
355,2000-09-28,-0.23055974131468995
356,2000-09-29,-0.20557768047241295
357,2000-10-02,-0.1747174876672472
358,2000-10-03,-0.20998627944457948
359,2000-10-04,-0.3143231217858541
360,2000-10-05,-0.18647375159302462
361,2000-10-06,-0.3275489187023537
362,2000-10-09,-0.41278183216424
363,2000-10-10,-0.4730326847838493
364,2000-10-11,-0.4421724919786836
365,2000-10-12,-0.6699501055406212
366,2000-10-13,-0.5009538116075707
367,2000-10-16,-0.45098968992301663
368,2000-10-17,-0.5538569992735691
369,2000-10-18,-0.5832476590880127
370,2000-10-19,-0.5229968064684034
371,2000-10-20,-0.4201294971178509
372,2000-10-23,-0.478910816746738
373,2000-10-24,-0.5097710095519038
374,2000-10-25,-0.6258641158189558
375,2000-10-26,-0.7022798313365091
376,2000-10-27,-0.7008102983457869
377,2000-10-30,-0.6185164508653449
378,2000-10-31,-0.5406312023570695
379,2000-11-01,-0.6141078518931784
380,2000-11-02,-0.5538569992735691
381,2000-11-03,-0.5259358724498477
382,2000-11-06,-0.6288031818004002
383,2000-11-07,-0.6831759024571208
384,2000-11-08,-0.7140360952622865
385,2000-11-09,-0.7272618921787861
386,2000-11-10,-0.7904518107798397
387,2000-11-13,-0.8565807953623378
388,2000-11-14,-0.7977994757334507
389,2000-11-15,-0.7698783489097293
390,2000-11-16,-0.7375486231138413
391,2000-11-17,-0.816903404612839
392,2000-11-20,-0.9359355768613353
393,2000-11-21,-0.9080144500376139
394,2000-11-22,-1.0079426934067222
395,2000-11-24,-0.9712043686386677
396,2000-11-27,-0.9476918407871128
397,2000-11-28,-0.9947168964902224
398,2000-11-29,-0.9388746428427797
399,2000-11-30,-0.9565090387314459
400,2000-12-01,-0.9594481047128902
401,2000-12-04,-0.9653262366757789
402,2000-12-05,-0.800738541714895
403,2000-12-06,-0.8242510695664498
404,2000-12-07,-0.8683370592881152
405,2000-12-08,-0.7272618921787861
406,2000-12-11,-0.6302727147911223
407,2000-12-12,-0.7140360952622865
408,2000-12-13,-0.6758282375035098
409,2000-12-14,-0.8315987345200607
410,2000-12-15,-0.8492331304087268
411,2000-12-18,-0.8668675262973929
412,2000-12-19,-0.7860432118076732
413,2000-12-20,-0.7713478819004514
414,2000-12-21,-0.6817063694663986
415,2000-12-22,-0.5641437302086243
416,2000-12-26,-0.4936061466539598
417,2000-12-27,-0.49213661366323763
418,2000-12-28,-0.3686958424425747
419,2000-12-29,-0.3731044414147412
420,2001-01-02,-0.5303444714220142
421,2001-01-03,-0.17177842168580285
422,2001-01-04,-0.23643787327757868
423,2001-01-05,-0.35106144655390853
424,2001-01-08,-0.3863302383312408
425,2001-01-09,-0.42453809609001747
426,2001-01-10,-0.33636611664668675
427,2001-01-11,-0.2893410609435771
428,2001-01-12,-0.3304879846837981
429,2001-01-16,-0.30109732486935453
430,2001-01-17,-0.30109732486935453
431,2001-01-18,-0.35987864449824164
432,2001-01-19,-0.2790543300085218
433,2001-01-22,-0.22762067533324562
434,2001-01-23,-0.16002215776002543
435,2001-01-24,-0.11593616803836009
436,2001-01-25,-0.21733394439819037
437,2001-01-26,-0.19088235056519115
438,2001-01-29,-0.16213819121655393
439,2001-01-30,-0.09841926425136825
440,2001-01-31,-0.21292534542602384
441,2001-02-01,-0.10829466702418841
442,2001-02-02,-0.20798773808972526
443,2001-02-05,-0.25172106340614503
444,2001-02-06,-0.32578554965107076
445,2001-02-07,-0.4139575290944014
446,2001-02-08,-0.39632313320573526
447,2001-02-09,-0.3540005125353529
448,2001-02-12,-0.3128535887951319
449,2001-02-13,-0.39749864203567364
450,2001-02-14,-0.43629436001579486
451,2001-02-15,-0.3669324733912917
452,2001-02-16,-0.5009538116075707
453,2001-02-20,-0.6302727147911223
454,2001-02-21,-0.6678927123285544
455,2001-02-22,-0.6020577519068402
456,2001-02-23,-0.6293321901645322
457,2001-02-26,-0.5761938301949625
458,2001-02-27,-0.5752534936685955
459,2001-02-28,-0.7302009581602305
460,2001-03-01,-0.7334926885469204
461,2001-03-02,-0.738430295883219
462,2001-03-05,-0.7207958999945528
463,2001-03-06,-0.6455559049196887
464,2001-03-07,-0.6549609395728386
465,2001-03-08,-0.7302009581602305
466,2001-03-09,-0.841885465455116
467,2001-03-12,-0.9479270130906841
468,2001-03-13,-0.8298940292257673
469,2001-03-14,-0.914539082466309
470,2001-03-15,-0.8195486345337225
471,2001-03-16,-0.8289535045991772
472,2001-03-19,-0.749246058694934
473,2001-03-20,-0.8404747608090786
474,2001-03-21,-0.8889105211582257
475,2001-03-22,-0.8675140267631993
476,2001-03-23,-0.7758153092173027
477,2001-03-26,-0.7892174500926888
478,2001-03-27,-0.6890540344200095
479,2001-03-28,-0.8360073334922272
480,2001-03-29,-0.8160217318434614
481,2001-03-30,-0.8865593153981259
482,2001-04-02,-0.9086609505034203
483,2001-04-03,-0.9756717959555189
484,2001-04-04,-1.0645491277218682
485,2001-04-05,-0.8653979933066708
486,2001-04-06,-0.9077206139770532
487,2001-04-09,-0.9124230490097806
488,2001-04-10,-0.8228403649204125
489,2001-04-11,-0.7407815251558465
490,2001-04-12,-0.677297770494232
491,2001-04-16,-0.7294956058372115
492,2001-04-17,-0.6984590925856872
493,2001-04-18,-0.5444519411078914
494,2001-04-19,-0.5905364956969388
495,2001-04-20,-0.6382668802105396
496,2001-04-23,-0.701750822972377
497,2001-04-24,-0.738430295883219
498,2001-04-25,-0.705042553359067
499,2001-04-26,-0.7128017345751355
500,2001-04-27,-0.7022210029918243
501,2001-04-30,-0.7454841482887968
502,2001-05-01,-0.7090396360687754
503,2001-05-02,-0.5832476590880127
504,2001-05-03,-0.6302727147911223
505,2001-05-04,-0.6020577519068402
506,2001-05-07,-0.6300375424875511
507,2001-05-08,-0.6479071106797885
508,2001-05-09,-0.6617794080620945
509,2001-05-10,-0.6653063342648834
510,2001-05-11,-0.7043372245485758
511,2001-05-14,-0.6749465647341323
512,2001-05-15,-0.6573121688454662
513,2001-05-16,-0.5373983003150643
514,2001-05-17,-0.5844233560181741
515,2001-05-18,-0.6008820549766788
516,2001-05-21,-0.491548753441893
517,2001-05-22,-0.4588663632407596
518,2001-05-23,-0.5526813023434077
519,2001-05-24,-0.539749529587692
520,2001-05-25,-0.5841881837146028
521,2001-05-29,-0.6095817608193376
522,2001-05-30,-0.6594282023019946
523,2001-05-31,-0.6514340368825774
524,2001-06-01,-0.6138140158326176
525,2001-06-04,-0.6182812785617737
526,2001-06-05,-0.5985308492165791
527,2001-06-06,-0.6410884540903097
528,2001-06-07,-0.6091113926996673
529,2001-06-08,-0.6453207091035896
530,2001-06-11,-0.7240876538937705
531,2001-06-12,-0.7276145565840316
532,2001-06-13,-0.7910983112456461
533,2001-06-14,-0.8416502931515447
534,2001-06-15,-0.7880417531625274
535,2001-06-18,-0.8030897474749947
536,2001-06-19,-0.814140682590281
537,2001-06-20,-0.8089678794378835
538,2001-06-21,-0.7008102983457869
539,2001-06-22,-0.721971620437242
540,2001-06-25,-0.749011050979058
541,2001-06-26,-0.7642940530074014
542,2001-06-27,-0.8301292015293386
543,2001-06-28,-0.8512905236207936
544,2001-06-29,-0.8701004283393982
545,2001-07-02,-0.8983155793239033
546,2001-07-03,-0.9124230490097806
547,2001-07-05,-0.9124230490097806
548,2001-07-06,-0.9335843711012356
549,2001-07-09,-0.9615641381694187
550,2001-07-10,-0.9688531628785678
551,2001-07-11,-0.9688531628785678
552,2001-07-12,-0.852466032450732
553,2001-07-13,-0.8618710671038818
554,2001-07-16,-0.9265305186956577
555,2001-07-17,-0.8689249195094597
556,2001-07-18,-0.9124230490097806
557,2001-07-19,-0.9359355768613353
558,2001-07-20,-0.9371112737914967
559,2001-07-23,-0.9655614089793502
560,2001-07-24,-0.9629750309156792
561,2001-07-25,-0.9312331418286081
562,2001-07-26,-0.8973750546973132
563,2001-07-27,-0.8931427761715057
564,2001-07-30,-0.9432244134702615
565,2001-07-31,-0.9321734783549751
566,2001-08-01,-0.8806811834352372
567,2001-08-02,-0.8583441644136207
568,2001-08-03,-0.8771542572324482
569,2001-08-06,-0.913598745939942
570,2001-08-07,-0.9232387883089678
571,2001-08-08,-0.9641505397456175
572,2001-08-09,-1.0052974634858385
573,2001-08-10,-0.9876630675971724
574,2001-08-13,-0.9547456696801628
575,2001-08-14,-0.9759068036713949
576,2001-08-15,-0.9629750309156792
577,2001-08-16,-0.9806094268043453
578,2001-08-17,-1.0711326120077758
579,2001-08-20,-1.0572603146254698
580,2001-08-21,-1.1146307415080965
581,2001-08-22,-1.065254480044887
582,2001-08-23,-1.0605520450121597
583,2001-08-24,-0.9759068036713949
584,2001-08-27,-0.9617993104729899
585,2001-08-28,-0.9817849356342837
586,2001-08-29,-0.9876630675971724
587,2001-08-30,-1.0156430227655786
588,2001-08-31,-1.0041219546559002
589,2001-09-04,-1.0154078504620072
590,2001-09-05,-1.0405662552631707
591,2001-09-06,-1.0746595382105646
592,2001-09-07,-1.136262243618999
593,2001-09-10,-1.095820836789492
594,2001-09-17,-1.2557059086174256
595,2001-09-18,-1.3003797585604355
596,2001-09-19,-1.3001445862568641
597,2001-09-20,-1.3415266823006564
598,2001-09-21,-1.2959123312435843
599,2001-09-24,-1.2296070027021997
600,2001-09-25,-1.2408930866085295
601,2001-09-26,-1.2451253651343372
602,2001-09-27,-1.267462172543203
603,2001-09-28,-1.209856573357005
604,2001-10-01,-1.1593045914511064
605,2001-10-02,-1.1569533856910066
606,2001-10-03,-1.0842995805795905
607,2001-10-04,-1.0299856882675547
608,2001-10-05,-1.0946451398593307
609,2001-10-08,-1.116981970780724
610,2001-10-09,-1.0551440930687184
611,2001-10-10,-0.9897792891539239
612,2001-10-11,-0.9159499752125695
613,2001-10-12,-0.9406380118940627
614,2001-10-15,-0.9030179908441028
615,2001-10-16,-0.9065449170468918
616,2001-10-17,-0.9578022277632815
617,2001-10-18,-0.9733204020951961
618,2001-10-19,-1.0123512923788887
619,2001-10-22,-0.9688531628785678
620,2001-10-23,-0.9688531628785678
621,2001-10-24,-0.9947168964902224
622,2001-10-25,-0.9735555743987674
623,2001-10-26,-0.9331140029815653
624,2001-10-29,-0.986487558767234
625,2001-10-30,-1.0052974634858385
626,2001-10-31,-1.0497361176127493
627,2001-11-01,-0.9900144614574952
628,2001-11-02,-0.9535699727500014
629,2001-11-05,-0.8957291777477046
630,2001-11-06,-0.8536417293808934
631,2001-11-07,-0.8301292015293386
632,2001-11-08,-0.8489392943481661
633,2001-11-09,-0.8451771958418058
634,2001-11-12,-0.8160217318434614
635,2001-11-13,-0.7466596571187352
636,2001-11-14,-0.7360790901231191
637,2001-11-15,-0.8019142386450564
638,2001-11-16,-0.8242510695664498
639,2001-11-19,-0.7584159210445126
640,2001-11-20,-0.7772260138633401
641,2001-11-21,-0.8148460114007722
642,2001-11-23,-0.7678209556976625
643,2001-11-26,-0.7374897947691565
644,2001-11-27,-0.7713478819004514
645,2001-11-28,-0.8463528927719672
646,2001-11-29,-0.7866310720290178
647,2001-11-30,-0.7948604097520062
648,2001-12-03,-0.8651628210030996
649,2001-12-04,-0.8378883827454076
650,2001-12-05,-0.7149177680316641
651,2001-12-06,-0.6796489762543318
652,2001-12-07,-0.7334926885469204
653,2001-12-10,-0.7396060163259081
654,2001-12-11,-0.7285550812106217
655,2001-12-12,-0.7071586103281232
656,2001-12-13,-0.7478353540488966
657,2001-12-14,-0.7793420473198687
658,2001-12-17,-0.7915686793653164
659,2001-12-18,-0.7525377890816239
660,2001-12-19,-0.6676575400249831
661,2001-12-20,-0.7170339895884156
662,2001-12-21,-0.7170339895884156
663,2001-12-24,-0.7132719145945832
664,2001-12-26,-0.7055127333785142
665,2001-12-27,-0.7215012523175717
666,2001-12-28,-0.6944619863634506
667,2001-12-31,-0.7066884303086756
668,2002-01-02,-0.746189477099288
669,2002-01-03,-0.7137422592017257
670,2002-01-04,-0.6126383189024562
671,2002-01-07,-0.636150846754011
672,2002-01-08,-0.7125665622715643
673,2002-01-09,-0.6831759024571208
674,2002-01-10,-0.7008102983457869
675,2002-01-11,-0.7443084278461076
676,2002-01-14,-0.7720532342234703
677,2002-01-15,-0.7736990876605512
678,2002-01-16,-0.803560115594665
679,2002-01-17,-0.7746396122871413
680,2002-01-18,-0.7899228024157077
681,2002-01-22,-0.8423556454745635
682,2002-01-23,-0.8360073334922272
683,2002-01-24,-0.8771542572324482
684,2002-01-25,-0.8348316365620658
685,2002-01-28,-0.82189986380635
686,2002-01-29,-0.9011369651034508
687,2002-01-30,-0.8653979933066708
688,2002-01-31,-0.8423556454745635
689,2002-02-01,-0.8795054629925481
690,2002-02-04,-0.9476918407871128
691,2002-02-05,-0.9820201079378549
692,2002-02-06,-0.9617993104729899
693,2002-02-07,-0.9803742309882463
694,2002-02-08,-0.9171254840425078
695,2002-02-11,-0.8924374473610146
696,2002-02-12,-0.9241793129355579
697,2002-02-13,-0.8987857358308228
698,2002-02-14,-0.8863241195820268
699,2002-02-15,-0.9415785365206528
700,2002-02-19,-1.0412717721738844
701,2002-02-20,-0.9923656907301227
702,2002-02-21,-1.0189347766647963
703,2002-02-22,-1.0299856882675547
704,2002-02-25,-0.9603886293394803
705,2002-02-26,-0.9735555743987674
706,2002-02-27,-0.9855470341406438
707,2002-02-28,-0.9843713372104824
708,2002-03-01,-0.9248846652585768
709,2002-03-04,-0.7925092039919065
710,2002-03-05,-0.7826339658067812
711,2002-03-06,-0.7508919121320152
712,2002-03-07,-0.7722884065270416
713,2002-03-08,-0.7645292253109726
714,2002-03-11,-0.7548891829419467
715,2002-03-12,-0.7760503169331787
716,2002-03-13,-0.8183729376035611
717,2002-03-14,-0.8089678794378835
718,2002-03-15,-0.7713478819004514
719,2002-03-18,-0.790157974719279
720,2002-03-19,-0.7466596571187352
721,2002-03-20,-0.7748748081032404
722,2002-03-21,-0.7631185441774629
723,2002-03-22,-0.7776961938827878
724,2002-03-25,-0.8176675852805423
725,2002-03-26,-0.7983873359547953
726,2002-03-27,-0.7878065808589562
727,2002-03-28,-0.7654697499375627
728,2002-04-01,-0.8073220260008026
729,2002-04-02,-0.8294238492063196
730,2002-04-03,-0.8545822540074836
731,2002-04-04,-0.852466032450732
732,2002-04-05,-0.8618710671038818
733,2002-04-08,-0.8639872886606333
734,2002-04-09,-0.8983155793239033
735,2002-04-10,-0.9009019573875744
736,2002-04-11,-0.9773176729051276
737,2002-04-12,-0.9359355768613353
738,2002-04-15,-0.9688531628785678
739,2002-04-16,-0.8985507516274746
740,2002-04-17,-0.8877348242280643
