Date,Open,High,Low,Close,Adj Close,Volume
2005-11-07,130.500000,131.690002,128.669998,129.149994,100.693024,3561400
2005-11-08,128.350006,128.360001,127.220001,127.519997,99.422211,2944500
2005-11-09,127.839996,129.729996,127.500000,128.699997,100.342224,2655400
2005-11-10,128.149994,130.330002,127.779999,130.089996,101.425934,3174500
2005-11-11,129.449997,130.630005,129.270004,130.000000,101.355751,2134000
2005-11-14,130.320007,130.320007,128.600006,129.240005,100.763252,1799300
2005-11-15,129.699997,129.759995,127.059998,127.970001,99.773071,2356400
2005-11-16,128.350006,128.470001,126.559998,128.179993,99.936745,2538900
2005-11-17,128.000000,130.410004,127.860001,130.410004,101.675430,2595400
2005-11-18,131.899994,131.899994,129.809998,131.580002,102.587646,2616000
2005-11-21,131.250000,132.479996,130.490005,132.410004,103.234749,2084400
2005-11-22,131.800003,132.990005,130.809998,132.600006,103.382912,2392300
2005-11-23,132.610001,134.990005,132.610001,134.080002,104.536743,3139800
2005-11-25,134.199997,134.889999,134.029999,134.119995,104.567986,808200
2005-11-28,134.300003,134.300003,130.839996,131.100006,102.213387,2759900
2005-11-29,132.000000,132.429993,129.050003,130.449997,101.706596,3095500
2005-11-30,130.449997,131.270004,128.440002,128.960007,100.544922,3016000
2005-12-01,130.500000,131.660004,129.610001,130.279999,101.574066,2497400
2005-12-02,130.149994,131.759995,130.009995,131.080002,102.197800,1891400
2005-12-05,130.750000,133.669998,129.419998,133.050003,103.733734,2709600
2005-12-06,133.949997,134.160004,130.850006,131.309998,102.377106,3019000
2005-12-07,130.679993,131.100006,128.850006,129.889999,101.270020,2646300
2005-12-08,129.050003,130.020004,127.760002,128.639999,100.295448,3191000
2005-12-09,129.149994,130.050003,128.440002,129.660004,101.090691,1878800
2005-12-12,130.399994,131.020004,128.509995,130.009995,101.363548,2006300
2005-12-13,128.800003,131.889999,128.509995,131.639999,102.634399,3430800
2005-12-14,131.080002,131.899994,129.350006,129.630005,101.067284,3471600
2005-12-15,128.250000,129.600006,127.599998,128.300003,100.030334,5480900
2005-12-16,127.660004,127.860001,126.110001,126.500000,98.626953,5437100
2005-12-19,127.300003,127.400002,124.449997,125.129997,97.558807,4217400
2005-12-20,124.699997,126.230003,124.339996,125.860001,98.127998,4094300
2005-12-21,126.349998,128.300003,126.110001,127.309998,99.258469,3694400
2005-12-22,127.550003,128.250000,126.690002,127.989998,99.788643,2437100
2005-12-23,127.949997,128.470001,127.400002,128.110001,99.882217,1670200
2005-12-27,128.699997,129.399994,127.830002,128.259995,99.999176,2826500
2005-12-28,128.300003,128.809998,127.639999,127.980003,99.780869,1809100
2005-12-29,127.449997,128.740005,127.449997,128.020004,99.812019,1684500
2005-12-30,127.150002,128.070007,126.699997,127.709999,99.570351,1962500
2006-01-03,126.699997,129.440002,124.230003,128.869995,100.474762,6188700
2006-01-04,127.349998,128.910004,126.379997,127.089996,99.086967,4861600
2006-01-05,126.000000,127.320000,125.610001,127.040001,99.047981,3717400
2006-01-06,127.290001,129.250000,127.290001,128.839996,100.451378,4319600
2006-01-09,128.500000,130.619995,128.000000,130.389999,101.659843,4723500
2006-01-10,130.050003,132.949997,130.020004,132.029999,102.938477,5536800
2006-01-11,131.449997,133.800003,131.419998,131.970001,102.891693,4671400
2006-01-12,131.399994,133.210007,131.380005,132.250000,103.110008,3725500
2006-01-13,132.020004,133.660004,131.899994,133.259995,103.897446,2894900
2006-01-17,131.000000,133.130005,130.589996,132.589996,103.375099,3621600
2006-01-18,131.059998,132.679993,131.009995,132.369995,103.203529,4302700
2006-01-19,132.720001,134.820007,132.710007,133.820007,104.334061,5010700
2006-01-20,132.850006,134.059998,131.250000,131.440002,102.670280,5679900
2006-01-23,131.639999,134.179993,131.639999,132.869995,103.787231,3847900
2006-01-24,132.630005,134.089996,132.339996,133.000000,103.888870,3758000
2006-01-25,133.649994,134.039993,132.460007,133.559998,104.326263,3740500
2006-01-26,133.009995,138.360001,133.009995,137.399994,107.325714,4808200
2006-01-27,137.929993,139.750000,137.100006,138.940002,108.528679,3687900
2006-01-30,139.550003,140.639999,138.710007,139.869995,109.255127,3168600
2006-01-31,139.729996,141.860001,138.449997,141.250000,110.333054,4906200
2006-02-01,141.399994,142.949997,140.429993,141.710007,110.692375,3635900
2006-02-02,142.270004,143.770004,141.399994,142.520004,111.325096,3711000
2006-02-03,141.550003,143.119995,140.699997,142.740005,111.496925,4178900
2006-02-06,142.610001,144.100006,141.600006,142.820007,111.559425,3849300
2006-02-07,142.350006,143.309998,139.479996,139.479996,108.950462,5207700
2006-02-08,140.100006,141.929993,139.320007,141.139999,110.247154,4481400
2006-02-09,141.139999,142.850006,140.490005,140.850006,110.020584,3059500
2006-02-10,140.669998,141.850006,137.800003,140.809998,109.989349,4433100
2006-02-13,139.649994,141.800003,139.149994,139.649994,109.083267,2155200
2006-02-14,141.199997,142.320007,138.770004,141.779999,110.747025,3003100
2006-02-15,142.000000,145.500000,141.399994,145.139999,113.371628,4330700
2006-02-16,146.100006,146.350006,144.210007,145.899994,113.965248,2847300
2006-02-17,146.190002,146.220001,144.059998,145.539993,113.684036,2407200
2006-02-21,145.559998,145.750000,143.009995,143.449997,112.051506,2539800
2006-02-22,143.449997,145.529999,143.229996,145.529999,113.676262,2664200
2006-02-23,145.610001,145.610001,143.789993,143.960007,112.449921,2457400
2006-02-24,143.050003,145.399994,143.050003,144.160004,112.606155,2314700
2006-02-27,144.809998,145.250000,143.339996,143.820007,112.340576,2282200
2006-02-28,143.600006,144.160004,141.110001,141.289993,110.364334,3911700
2006-03-01,141.979996,143.740005,141.559998,143.149994,111.817177,2989900
2006-03-02,143.070007,144.860001,142.240005,144.000000,112.481163,2902300
2006-03-03,143.500000,147.479996,143.100006,146.000000,114.043373,4042700
2006-03-06,146.539993,147.080002,144.309998,145.020004,113.277878,2900600
2006-03-07,144.369995,144.460007,143.169998,144.279999,112.699852,2775400
2006-03-08,143.550003,144.669998,141.259995,142.490005,111.301666,3633100
2006-03-09,142.660004,143.399994,141.199997,141.699997,110.684570,2262100
2006-03-10,141.630005,142.449997,140.149994,141.529999,110.551781,3247000
2006-03-13,141.550003,142.949997,139.179993,140.720001,109.919098,4945700
2006-03-14,145.919998,149.500000,145.619995,149.419998,116.714806,11360100
2006-03-15,148.300003,149.639999,147.589996,149.000000,116.386749,7557100
2006-03-16,149.100006,149.690002,147.449997,147.690002,115.363457,6025800
2006-03-17,148.250000,151.539993,148.029999,150.360001,117.449066,6670000
2006-03-20,150.050003,152.660004,149.800003,152.179993,118.870682,4896800
2006-03-21,151.610001,152.000000,149.009995,149.399994,116.699196,4460600
2006-03-22,148.300003,152.360001,148.300003,151.820007,118.589455,3770800
2006-03-23,151.169998,151.960007,150.449997,151.669998,118.472321,3852700
2006-03-24,151.679993,152.570007,150.880005,152.169998,118.862839,2651700
2006-03-27,152.130005,155.360001,152.130005,155.000000,121.073441,4314600
2006-03-28,155.009995,157.820007,154.160004,154.160004,120.417259,6481600
2006-03-29,154.899994,157.570007,154.839996,156.899994,122.557564,4458100
2006-03-30,157.729996,159.630005,155.710007,156.809998,122.487228,4771000
2006-03-31,157.000000,158.380005,156.250000,156.960007,122.604401,3298400
2006-04-03,157.990005,159.880005,156.919998,158.119995,123.510567,3979800
2006-04-04,158.119995,161.360001,158.119995,161.000000,125.760185,5088800
2006-04-05,160.500000,161.919998,160.000000,160.750000,125.564857,4191500
2006-04-06,160.070007,162.070007,160.070007,162.039993,126.572563,4180900
2006-04-07,162.039993,163.160004,159.889999,161.020004,125.775795,4964100
2006-04-10,162.500000,164.050003,161.449997,162.460007,126.900597,4470700
2006-04-11,163.000000,163.300003,158.509995,159.149994,124.315056,4962800
2006-04-12,159.630005,160.300003,158.399994,159.520004,124.604095,3404000
2006-04-13,158.449997,159.690002,158.199997,159.429993,124.533829,2217100
2006-04-17,160.250000,163.210007,160.000000,161.940002,126.494453,3381700
2006-04-18,162.750000,166.179993,161.320007,165.550003,129.314255,4828300
2006-04-19,164.550003,167.570007,163.600006,167.050003,130.485901,4670400
2006-04-20,166.059998,169.309998,166.059998,168.550003,131.657593,4893900
2006-04-21,168.619995,168.660004,165.320007,165.889999,129.849472,3591500
2006-04-24,165.500000,166.270004,163.500000,165.350006,129.426804,3431400
2006-04-25,165.350006,165.600006,161.759995,162.800003,127.430832,3361400
2006-04-26,163.500000,164.649994,162.199997,163.399994,127.900414,3032600
2006-04-27,163.350006,165.789993,162.100006,163.970001,128.346558,4063900
2006-04-28,163.809998,164.889999,158.649994,160.289993,125.466072,5349000
2006-05-01,160.300003,161.669998,156.080002,156.449997,122.460335,5652300
2006-05-02,157.600006,160.000000,157.119995,158.830002,124.323341,3710700
2006-05-03,159.500000,159.850006,157.750000,159.149994,124.573769,2521000
2006-05-04,159.160004,160.330002,158.000000,158.039993,123.704895,2554600
2006-05-05,159.750000,164.600006,159.690002,164.389999,128.675369,3737500
2006-05-08,164.389999,166.550003,162.199997,163.529999,128.002136,2395700
2006-05-09,163.750000,166.259995,163.699997,165.750000,129.739822,2615300
2006-05-10,164.850006,165.410004,162.050003,164.089996,128.440491,3215800
2006-05-11,164.380005,164.490005,158.600006,159.279999,124.675514,3639600
2006-05-12,158.750000,159.699997,156.070007,156.110001,122.194244,4579300
2006-05-15,154.600006,157.000000,151.110001,153.139999,119.869461,6119200
2006-05-16,153.600006,155.110001,150.619995,152.699997,119.525085,4016000
2006-05-17,150.850006,151.149994,147.000000,148.210007,116.010551,7477600
2006-05-18,149.360001,150.250000,146.250000,147.029999,115.086891,6076200
2006-05-19,148.300003,150.449997,146.750000,149.410004,116.949852,6502500
2006-05-22,148.509995,148.509995,143.339996,146.149994,114.398087,8472600
2006-05-23,148.050003,148.880005,143.699997,143.699997,112.480354,5606600
2006-05-24,143.649994,145.589996,140.419998,143.919998,112.652550,8759600
2006-05-25,145.199997,147.320007,144.679993,147.320007,115.313942,5611300
2006-05-26,150.000000,152.940002,149.470001,152.940002,119.712929,5749700
2006-05-30,151.000000,151.949997,149.250000,149.830002,117.278587,5217200
2006-05-31,151.300003,152.389999,149.149994,150.949997,118.155258,5262200
2006-06-01,150.919998,153.589996,150.190002,153.550003,120.190376,4206200
2006-06-02,155.500000,157.000000,153.600006,154.089996,120.613098,4253400
2006-06-05,154.949997,156.289993,149.850006,150.399994,117.724686,5400000
2006-06-06,151.389999,152.059998,147.500000,149.240005,116.816719,6562400
2006-06-07,149.250000,152.529999,148.300003,149.949997,117.372467,4319900
2006-06-08,148.800003,150.669998,144.500000,149.759995,117.223824,7885500
2006-06-09,151.000000,152.100006,148.990005,149.889999,117.325531,4407300
2006-06-12,150.300003,150.720001,145.000000,145.000000,113.497917,5860300
2006-06-13,144.500000,145.500000,138.009995,139.250000,108.997131,15679700
2006-06-14,139.750000,141.759995,136.789993,138.500000,108.410103,10541300
2006-06-15,140.399994,145.190002,140.070007,144.119995,112.809113,10870200
2006-06-16,143.300003,144.589996,142.610001,144.000000,112.715225,6368000
2006-06-19,144.979996,145.750000,142.949997,143.750000,112.519493,6517300
2006-06-20,144.649994,145.990005,143.589996,145.259995,113.701469,5808700
2006-06-21,145.770004,150.320007,145.500000,149.830002,117.278587,7645900
2006-06-22,149.710007,150.500000,146.949997,148.309998,116.088814,4402000
2006-06-23,147.850006,149.399994,147.210007,147.919998,115.783569,3488000
2006-06-26,148.919998,149.949997,148.100006,149.899994,117.333397,3799600
2006-06-27,149.050003,150.889999,147.160004,147.160004,115.188675,3666400
2006-06-28,147.410004,148.500000,145.070007,146.490005,114.664238,4907100
2006-06-29,148.100006,152.199997,146.350006,152.199997,119.133698,6656800
2006-06-30,152.199997,152.720001,149.500000,150.429993,117.748222,5973300
2006-07-03,151.929993,152.789993,151.339996,152.449997,119.329338,3250500
2006-07-05,151.699997,151.699997,150.000000,150.949997,118.155258,4478600
2006-07-06,152.289993,152.300003,150.199997,150.580002,117.865677,3441000
2006-07-07,150.009995,150.500000,148.440002,148.509995,116.245407,3618700
2006-07-10,149.250000,150.410004,148.160004,148.850006,116.511520,2946100
2006-07-11,148.399994,149.000000,146.550003,148.669998,116.370590,3817200
2006-07-12,148.699997,149.229996,145.070007,145.270004,113.709297,4300100
2006-07-13,144.029999,145.199997,142.100006,142.550003,111.580215,6116700
2006-07-14,143.100006,143.500000,138.970001,140.100006,109.662491,5659400
2006-07-17,140.100006,142.270004,139.199997,140.869995,110.265198,4528700
2006-07-18,140.619995,142.479996,139.899994,142.339996,111.415878,5874300
2006-07-19,142.699997,147.850006,142.699997,146.970001,115.039955,6079400
2006-07-20,146.699997,147.800003,145.000000,145.179993,113.638908,4264500
2006-07-21,145.050003,145.059998,141.800003,142.039993,111.449722,4682400
2006-07-24,143.300003,147.500000,143.059998,146.899994,115.263023,4610700
2006-07-25,146.899994,149.669998,145.339996,148.490005,116.510643,4984000
2006-07-26,147.500000,148.820007,146.690002,147.380005,115.639679,3326000
2006-07-27,148.699997,149.630005,147.589996,148.259995,116.330124,4085900
2006-07-28,149.649994,152.350006,149.330002,151.720001,119.045006,4752200
2006-07-31,151.600006,153.729996,150.660004,152.750000,119.853111,4370000
2006-08-01,151.630005,151.740005,149.589996,151.259995,118.684006,3468500
2006-08-02,150.259995,150.500000,147.539993,149.899994,117.616943,6139300
2006-08-03,148.750000,153.149994,148.470001,152.100006,119.343140,3854000
2006-08-04,154.000000,156.289993,152.169998,152.990005,120.041458,4892300
2006-08-07,152.119995,154.850006,151.759995,152.649994,119.774696,3029800
2006-08-08,152.649994,155.399994,150.490005,151.449997,118.833076,6199900
2006-08-09,153.500000,153.750000,149.600006,150.009995,117.703224,4234300
2006-08-10,149.500000,152.119995,148.500000,151.630005,118.974396,3782100
2006-08-11,152.350006,152.869995,149.990005,151.110001,118.566322,2576500
2006-08-14,152.479996,153.009995,149.429993,150.369995,117.985695,3110900
2006-08-15,152.380005,153.990005,151.210007,152.649994,119.774696,4907000
2006-08-16,153.949997,155.050003,152.720001,154.990005,121.610718,3563900
2006-08-17,153.899994,156.869995,153.850006,154.449997,121.187073,3365700
2006-08-18,154.449997,154.750000,153.000000,154.679993,121.367607,2742100
2006-08-21,153.160004,154.250000,151.639999,153.830002,120.700577,3731200
2006-08-22,154.360001,155.009995,153.050003,154.149994,120.951614,3696600
2006-08-23,153.410004,154.750000,152.149994,152.699997,119.813957,2811300
2006-08-24,153.550003,153.600006,150.750000,151.399994,118.793869,3100000
2006-08-25,150.690002,151.419998,149.750000,150.070007,117.750328,2476200
2006-08-28,148.250000,150.539993,147.880005,149.529999,117.326576,4151000
2006-08-29,149.600006,149.789993,145.660004,147.089996,115.412117,4939600
2006-08-30,147.199997,147.759995,146.419998,147.059998,115.388550,2938000
2006-08-31,147.070007,148.750000,147.070007,148.649994,116.636200,2834300
2006-09-01,148.699997,149.429993,147.130005,149.139999,117.020653,3453100
2006-09-05,149.750000,151.509995,149.050003,151.279999,118.699730,3576000
2006-09-06,150.649994,151.440002,149.919998,150.669998,118.221107,2962200
2006-09-07,150.100006,150.679993,148.350006,148.570007,116.573380,3577600
2006-09-08,151.000000,151.000000,147.520004,149.800003,117.538475,3277400
2006-09-11,149.250000,151.229996,149.149994,151.000000,118.480026,3134200
2006-09-12,154.750000,159.750000,154.710007,158.289993,124.200027,10644400
2006-09-13,157.699997,162.259995,156.809998,160.860001,126.216530,7605900
2006-09-14,159.750000,163.179993,159.520004,162.520004,127.519066,5496800
2006-09-15,162.500000,163.750000,161.520004,162.710007,127.668175,6845100
2006-09-18,162.020004,164.800003,162.000000,163.220001,128.068344,5733300
2006-09-19,163.080002,164.220001,162.309998,163.389999,128.201645,4851400
2006-09-20,164.630005,167.160004,164.229996,166.600006,130.720383,6403800
2006-09-21,167.500000,169.690002,165.860001,167.149994,131.151901,8052600
2006-09-22,166.949997,168.330002,165.759995,167.520004,131.442245,5103900
2006-09-25,167.899994,169.419998,167.000000,168.690002,132.360245,4780000
2006-09-26,167.940002,169.919998,167.020004,168.679993,132.352432,6095300
2006-09-27,168.929993,169.899994,167.250000,169.000000,132.603516,5185300
2006-09-28,168.949997,170.000000,167.800003,170.000000,133.388168,4413800
2006-09-29,170.050003,171.149994,169.100006,169.169998,132.736877,4394400
2006-10-02,168.509995,171.449997,168.509995,170.690002,133.929535,4143700
2006-10-03,170.440002,174.399994,170.100006,174.199997,136.683578,5823500
2006-10-04,173.309998,176.660004,173.309998,176.559998,138.535339,8069400
2006-10-05,176.520004,176.520004,174.690002,175.500000,137.703644,5749400
2006-10-06,174.320007,176.000000,173.800003,175.649994,137.821320,4898200
2006-10-09,175.399994,177.490005,175.320007,177.449997,139.233658,3985500
2006-10-10,177.050003,179.850006,176.789993,178.860001,140.339966,6559900
2006-10-11,177.300003,178.970001,176.750000,178.970001,140.426285,5615300
2006-10-12,179.270004,181.919998,178.610001,181.509995,142.419250,5754200
2006-10-13,181.210007,183.960007,180.649994,183.850006,144.255295,5163300
2006-10-16,183.820007,185.479996,183.089996,185.220001,145.330246,4699100
2006-10-17,184.220001,184.710007,182.139999,183.070007,143.643341,5867200
2006-10-18,184.070007,184.649994,181.850006,182.970001,143.564880,6127000
2006-10-19,181.250000,182.630005,179.899994,180.050003,141.544495,5560400
2006-10-20,179.720001,180.690002,178.850006,180.399994,141.819565,4206600
2006-10-23,180.229996,184.869995,180.210007,184.699997,145.200027,4695800
2006-10-24,184.520004,188.250000,184.399994,187.839996,147.668503,5516100
2006-10-25,188.639999,189.690002,187.160004,188.610001,148.273865,5224400
2006-10-26,189.179993,193.600006,188.289993,193.380005,152.023743,5732100
2006-10-27,192.009995,193.229996,188.389999,188.669998,148.320999,5703200
2006-10-30,188.000000,190.550003,186.699997,189.750000,149.169998,5354900
2006-10-31,190.000000,191.020004,188.880005,189.789993,149.201447,4548300
2006-11-01,191.000000,192.210007,184.750000,185.000000,145.435883,7731800
2006-11-02,184.509995,187.789993,182.699997,187.389999,147.314758,6191000
2006-11-03,188.899994,188.949997,185.300003,187.130005,147.110367,4153100
2006-11-06,187.679993,191.699997,187.679993,190.000000,149.366577,4639000
2006-11-07,190.199997,191.419998,188.559998,188.679993,148.328827,3697900
2006-11-08,187.649994,189.919998,186.500000,188.770004,148.399628,3989800
2006-11-09,188.399994,189.000000,184.779999,184.779999,145.262878,4488400
2006-11-10,185.460007,187.070007,184.600006,187.059998,147.055313,3319800
2006-11-13,187.649994,189.800003,187.229996,187.729996,147.582016,3382300
2006-11-14,188.399994,190.940002,185.399994,190.360001,149.649643,4702800
2006-11-15,190.369995,194.320007,189.839996,193.110001,151.811462,5090900
2006-11-16,194.000000,196.800003,194.000000,196.720001,154.649429,4784000
2006-11-17,195.979996,197.000000,194.880005,195.039993,153.328674,3397300
2006-11-20,195.350006,198.110001,195.029999,197.449997,155.223328,3344800
2006-11-21,199.000000,199.889999,198.289993,199.759995,157.039276,3447600
2006-11-22,200.000000,202.470001,199.990005,202.289993,159.028198,3057200
2006-11-24,200.229996,203.350006,199.149994,201.600006,158.485794,1978600
2006-11-27,201.350006,202.100006,193.110001,193.110001,151.811462,6328200
2006-11-28,193.000000,197.490005,191.500000,197.119995,154.963867,5864900
2006-11-29,197.990005,199.449997,193.059998,196.220001,154.256348,5915000
2006-11-30,195.979996,196.449997,193.179993,194.800003,153.139999,4082500
2006-12-01,195.699997,196.429993,191.520004,194.500000,152.904190,4820900
2006-12-04,195.649994,200.080002,195.389999,200.050003,157.267212,4259100
2006-12-05,199.699997,202.250000,198.210007,201.610001,158.493652,3733000
2006-12-06,202.000000,205.050003,201.000000,205.000000,161.158661,4133200
2006-12-07,206.699997,206.699997,200.000000,200.199997,157.385162,5237500
2006-12-08,200.240005,205.259995,200.000000,205.100006,161.237289,4968600
2006-12-11,205.500000,205.500000,201.839996,202.520004,159.209045,5905800
2006-12-12,200.210007,203.850006,198.440002,200.000000,157.227966,8926200
2006-12-13,200.720001,201.779999,198.000000,198.309998,155.899445,5823000
2006-12-14,199.199997,200.800003,197.630005,200.130005,157.330185,5081500
2006-12-15,200.610001,201.949997,199.800003,199.839996,157.102158,5451400
2006-12-18,200.500000,203.589996,199.639999,203.240005,159.775116,6018800
2006-12-19,201.979996,202.669998,200.429993,201.240005,158.202820,4865700
2006-12-20,201.789993,204.309998,201.240005,201.369995,158.304962,4336800
2006-12-21,202.360001,202.690002,197.699997,198.100006,155.734329,4661800
2006-12-22,199.100006,199.149994,195.660004,198.089996,155.726440,3500600
2006-12-26,198.899994,200.600006,198.289993,199.860001,157.117874,2575600
2006-12-27,199.860001,202.289993,199.720001,201.949997,158.760895,2887200
2006-12-28,202.330002,202.479996,199.759995,200.800003,157.856949,2395600
2006-12-29,200.929993,202.399994,199.320007,199.350006,156.717041,2762500
2007-01-03,200.600006,203.320007,197.820007,200.720001,157.794022,6494900
2007-01-04,200.220001,200.669998,198.070007,198.850006,156.323898,6460200
2007-01-05,198.429993,200.000000,197.899994,199.050003,156.481079,5892900
2007-01-08,199.050003,203.949997,198.100006,203.729996,160.160263,7851000
2007-01-09,203.539993,204.899994,202.000000,204.080002,160.435425,7147100
2007-01-10,203.399994,208.440002,201.500000,208.110001,163.603577,8025700
2007-01-11,208.339996,213.169998,207.600006,211.880005,166.567307,9039400
2007-01-12,210.899994,214.220001,210.399994,213.990005,168.226059,6618900
2007-01-16,210.850006,215.130005,210.850006,213.589996,167.911621,5846600
2007-01-17,212.199997,214.089996,210.850006,213.229996,167.628601,5306300
2007-01-18,213.750000,214.809998,209.100006,209.679993,164.837769,6423200
2007-01-19,209.080002,211.440002,208.839996,210.289993,165.593796,5333700
2007-01-22,211.089996,213.250000,209.600006,212.970001,167.704117,4980700
2007-01-23,212.820007,213.419998,210.649994,212.639999,167.444290,6293400
2007-01-24,213.509995,220.169998,213.029999,220.100006,173.318665,6386800
2007-01-25,219.830002,220.509995,212.509995,213.070007,167.782913,7853800
2007-01-26,214.559998,214.899994,210.600006,213.500000,168.121536,7458200
2007-01-29,213.899994,215.080002,210.130005,211.039993,166.184326,5890700
2007-01-30,211.080002,212.309998,208.369995,208.779999,164.404709,6001000
2007-01-31,208.300003,212.750000,207.289993,212.160004,167.066299,7235100
2007-02-01,213.440002,213.899994,209.729996,212.000000,166.940308,5734500
2007-02-02,211.000000,213.899994,211.000000,213.429993,168.066315,3527000
2007-02-05,213.300003,213.720001,211.500000,212.550003,167.373367,2995700
2007-02-06,213.289993,215.860001,212.699997,214.649994,169.027069,3803100
2007-02-07,215.029999,215.850006,213.100006,213.550003,168.160797,3621700
2007-02-08,212.089996,215.210007,209.809998,213.899994,168.436447,5410500
2007-02-09,215.770004,219.259995,210.580002,213.279999,167.948257,9109300
2007-02-12,213.750000,214.000000,209.869995,211.130005,166.255142,5384400
2007-02-13,211.979996,213.300003,210.470001,212.529999,167.357635,4022000
2007-02-14,213.699997,219.100006,212.789993,217.399994,171.192581,7696400
2007-02-15,217.940002,218.839996,216.410004,216.820007,170.735855,3627200
2007-02-16,215.960007,217.500000,215.020004,216.919998,170.814529,3118500
2007-02-20,218.330002,221.899994,215.970001,220.940002,173.980118,6225500
2007-02-21,219.250000,221.500000,218.160004,220.149994,173.358047,5225500
2007-02-22,221.000000,222.750000,218.000000,218.970001,172.428864,4273400
2007-02-23,219.160004,219.800003,215.550003,216.500000,170.483871,5507400
2007-02-26,217.990005,218.369995,212.660004,214.000000,168.515182,5552700
2007-02-27,209.750000,210.399994,194.649994,196.000000,154.341019,18817600
2007-02-28,200.399994,203.850006,197.789993,201.750000,158.868927,15940000
2007-03-01,197.119995,202.699997,194.080002,199.660004,157.223145,14141300
2007-03-02,198.199997,200.919998,195.589996,195.669998,154.081223,9842200
2007-03-05,193.550003,197.490005,189.850006,190.000000,149.616302,13391800
2007-03-06,193.899994,198.199997,193.699997,197.369995,155.419846,10796300
2007-03-07,197.479996,199.000000,195.500000,195.589996,154.018188,8459500
2007-03-08,198.029999,202.020004,198.000000,199.940002,157.443588,10789400
2007-03-09,202.949997,202.990005,198.860001,201.699997,158.829529,7676900
2007-03-12,200.000000,202.889999,198.860001,202.600006,159.538239,9623200
2007-03-13,204.960007,208.559998,198.520004,199.029999,156.727005,31973100
2007-03-14,200.000000,202.160004,197.539993,200.149994,157.608963,20394300
2007-03-15,200.000000,202.369995,199.500000,200.889999,158.191696,9741600
2007-03-16,200.789993,201.050003,198.270004,199.000000,156.703445,10875200
2007-03-19,201.320007,202.500000,200.440002,202.440002,159.412216,8186200
2007-03-20,202.490005,204.429993,202.000000,204.000000,160.640778,6641900
2007-03-21,205.339996,211.509995,204.160004,210.949997,166.113464,10934100
2007-03-22,211.699997,211.750000,209.289993,210.080002,165.428391,8016100
2007-03-23,210.059998,211.889999,209.710007,211.889999,166.853729,5106800
2007-03-26,212.009995,212.220001,209.300003,211.729996,166.727615,6525100
2007-03-27,211.009995,211.729996,209.740005,209.869995,165.263062,4806100
2007-03-28,208.210007,208.669998,206.190002,206.759995,162.814011,7991200
2007-03-29,208.089996,208.889999,206.300003,207.199997,163.160477,6380800
2007-03-30,207.440002,209.029999,204.699997,206.630005,162.711670,5177000
2007-04-02,207.669998,207.679993,203.289993,205.649994,161.939941,5797000
2007-04-03,207.000000,209.750000,206.470001,209.750000,165.168503,5015300
2007-04-04,209.449997,209.949997,208.210007,208.789993,164.412506,4141600
2007-04-05,208.500000,208.500000,207.410004,207.929993,163.735336,3010800
2007-04-09,208.570007,209.869995,207.449997,208.940002,164.530685,3610500
2007-04-10,208.300003,209.809998,208.210007,209.050003,164.617294,3002700
2007-04-11,208.699997,208.869995,206.610001,206.929993,162.947891,5550400
2007-04-12,206.250000,207.520004,205.389999,207.050003,163.042435,3946200
2007-04-13,207.949997,207.949997,205.610001,206.500000,162.609314,4320400
2007-04-16,208.240005,215.229996,208.119995,214.520004,168.924652,10003000
2007-04-17,215.149994,216.869995,213.539993,214.899994,169.223846,6064400
2007-04-18,214.100006,218.539993,213.970001,216.750000,170.680725,6077200
2007-04-19,215.339996,221.710007,214.800003,219.289993,172.680832,8880000
2007-04-20,221.229996,222.190002,218.369995,220.000000,173.516922,7393900
2007-04-23,221.000000,223.979996,220.479996,222.419998,175.425583,5816300
2007-04-24,222.750000,223.240005,218.710007,220.720001,174.084747,6724800
2007-04-25,221.899994,226.050003,220.100006,225.600006,177.933670,7627000
2007-04-26,225.899994,226.610001,224.169998,224.809998,177.310562,4730800
2007-04-27,224.050003,225.710007,222.990005,224.279999,176.892548,3597400
2007-04-30,224.360001,224.979996,218.479996,218.610001,172.420563,5484500
2007-05-01,219.080002,219.910004,215.350006,218.580002,172.396912,6295500
2007-05-02,218.000000,221.919998,217.449997,219.490005,173.114624,4859500
2007-05-03,220.389999,221.929993,218.550003,221.559998,174.747284,4414600
2007-05-04,222.600006,227.339996,221.429993,227.339996,179.306091,5632300
2007-05-07,227.000000,229.899994,225.600006,227.220001,179.211380,4637000
2007-05-08,225.919998,225.990005,222.960007,224.949997,177.420959,4879700
2007-05-09,224.949997,227.679993,223.350006,226.570007,178.698746,5195100
2007-05-10,225.500000,226.979996,222.949997,223.100006,175.961868,4963100
2007-05-11,223.910004,227.550003,223.600006,227.500000,179.432205,4956100
2007-05-14,228.029999,229.000000,225.350006,226.179993,178.391144,4761900
2007-05-15,226.190002,228.330002,224.259995,224.380005,176.971420,5771800
2007-05-16,225.589996,227.960007,224.520004,227.110001,179.124603,5161400
2007-05-17,226.750000,227.929993,225.250000,227.380005,179.337601,4185200
2007-05-18,228.550003,231.220001,227.949997,230.339996,181.672165,6726900
2007-05-21,230.649994,231.690002,228.559998,229.229996,180.796707,7778600
2007-05-22,229.789993,231.660004,228.750000,230.710007,181.964020,3568400
2007-05-23,231.699997,232.410004,228.429993,228.539993,180.252472,4276600
2007-05-24,229.369995,230.750000,225.050003,225.679993,177.996765,6211000
